Unnamed: 0,road,name,LRP Start,Offset Start,Chainage Start,LRP_end,Óffset_end,Chainage_end,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitude Decimal,road_number,EVV,Chainage,Chainag_end,Condition_A_Count,Condition_B_Count,Condition_C_Count,Condition_D_Count,Flood_Risk_A_Count,Flood_Risk_B_Count,Flood_Risk_C_Count,Flood_Risk_D_Count,Weighted_Sum
1980,Z6806,Nawabganj-Int.with Z6803,LRPS,0,0.0,LRP002,1160,3.2,3.2,0.0,138.0,208.0,0.0,74.0,36.0,22.0,36.0,1099.0,1373.0,1588.0,438.0,0.0,2986.0,2026.0,5012.0,5012.0,LRPS,0.0,Others,Road start R-680 at Octray more Chapai-Nawabganj.,24.594833,88.2813882,Z6806,8161.0,0.0,3.2,6.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,39.0
1986,Z6816,Rasulpur-Pathan Para,LRPS,0,0.0,LRP005,230,5.24,5.24,9.0,761.0,201.0,35.0,64.0,74.0,0.0,34.0,1944.0,2055.0,1561.0,975.0,0.0,5177.0,2536.0,7713.0,7713.0,LRPS,0.0,Others,Road start from N6 at Rasulpur more.,24.6592222,88.1635833,Z6816,16384.5,0.0,5.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1989,Z6817,Nachole-Rohonpur,LRPS,0,0.0,LRP017,5,16.125,16.125,2.0,98.0,86.0,36.0,31.0,12.0,3.0,5.0,391.0,340.0,260.0,210.0,0.0,1004.0,470.0,1474.0,1474.0,LRPS,0.0,Others,Road start from Z-6813 at Nachol Press Club Bus Stand More.,24.7293327,88.4239993,Z6817,3390.0,0.0,16.125,11.0,1.0,2.0,0.0,0.0,14.0,0.0,0.0,47.0
1992,Z6818,Baragharia-Nayagola,LRPS,0,0.0,LRP004,525,4.595,4.595,0.0,40.0,255.0,0.0,0.0,20.0,11.0,8.0,828.0,1116.0,2943.0,1030.0,7.0,2278.0,3980.0,6258.0,6258.0,LRPS,0.0,Others,"Road start from Z6801 at Baragharia more Infront of Proposed Karigori Institue,Nawabganj and Z-6818.",24.6028333,88.2532222,Z6818,7542.5,0.0,4.595,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0
1995,Z6851,Mohonpur-Tanor,LRPS,0,0.0,LRP011,1745,12.83,12.83,3.0,44.0,67.0,0.0,16.0,20.0,22.0,20.0,599.0,657.0,683.0,554.0,0.0,1448.0,1237.0,2685.0,2685.0,LRPS,0.0,Others,"Road start from R685 at Mohnpur,Rajshahi.",24.5472497,88.646833,Z6851,3923.5,0.0,12.83,9.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0,63.0
2001,Z6856,Bagmara (int.with Z6856)-Atrai,LRP029,635,28.625,LRPE,0,46.54,17.915,0.0,99.0,69.0,0.0,5.0,23.0,14.0,19.0,791.0,430.0,621.0,562.0,0.0,1450.0,1183.0,2633.0,2633.0,LRP029,27.99,Km Post,Infor.missing,24.5849719,88.8222216,Z6856,4403.5,28.625,46.54,6.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,42.0
2004,Z7001,Maijkandi (Int.with N7) - Sasrail (Int.with Z7002),LRPS,0,0.0,LRP029,358,29.358,29.358,0.0,114.0,125.0,0.0,182.0,61.0,33.0,38.0,435.0,424.0,379.0,362.0,0.0,1412.0,741.0,2153.0,2153.0,LRPS,0.0,Others,"Start of road from N7 at Maizkandi, Madhukali.",23.533166,89.7243604,Z7001,5242.5,0.0,29.358,13.0,5.0,6.0,1.0,0.0,25.0,0.0,0.0,95.0
2007,Z7001,Sasrail (Int.with Z7002) - Bashpur (Int.with Z8023),LRP029,358,29.358,LRP034,2437,35.787,6.429,0.0,114.0,125.0,0.0,182.0,61.0,33.0,38.0,435.0,424.0,379.0,362.0,0.0,1412.0,741.0,2153.0,2153.0,LRP029,29.0,Km Post,Bhatiapara 16 km,23.3187771,89.7101389,Z7001,5242.5,29.358,35.787,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,20.0
2010,Z7001,Bashpur (Int.with Z8023) - Bhatiapara (Int.with N805),LRP034,2437,35.787,LRP044,730,44.13,8.343,0.0,114.0,125.0,0.0,182.0,61.0,33.0,38.0,435.0,424.0,379.0,362.0,0.0,1412.0,741.0,2153.0,2153.0,LRP034,33.35,Km Post,Information missing,23.2974719,89.7438886,Z7001,5242.5,35.787,44.13,3.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,27.0
2013,Z7007,Ramnagar(Int.with N7)-Sripur(Int.with Z7008),LRPS,0,0.0,LRP017,30,16.43,16.43,4.0,66.0,114.0,4.0,87.0,16.0,55.0,13.0,408.0,508.0,567.0,254.0,0.0,1275.0,821.0,2096.0,2096.0,LRPS,0.0,Others,Start at Ramnagar from N 7 Magura,23.5200549,89.4702216,Z7007,4061.5,0.0,16.43,14.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,51.0
2016,Z7021,Arpara-Int.with Z7057,LRPS,0,0.0,LRP019,730,20.27,20.27,0.0,170.0,174.0,0.0,0.0,95.0,43.0,67.0,1439.0,1431.0,1399.0,1265.0,0.0,3419.0,2664.0,6083.0,6083.0,LRPS,0.0,Others,Road start from N-702,23.3787216,89.3722771,Z7021,9656.5,0.0,20.27,21.0,0.0,6.0,1.0,0.0,28.0,0.0,0.0,99.0
2022,Z7023,Khalishpur-Int.with Z7024,LRPS,0,0.0,LRP005,640,4.655,4.655,0.0,112.0,105.0,52.0,32.0,52.0,38.0,29.0,1858.0,1418.0,923.0,973.0,2.0,3696.0,1898.0,5594.0,5594.0,LRPS,0.0,Others,"Start of road at Khalishpur Bazar Intersection of R 748& Z 7023,Jhenaidah.",23.3891663,88.9430274,Z7023,9218.5,0.0,4.655,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,14.0
2031,Z7030,Int.with Z7505-Fultala(int.with N7),LRP002,1120,3.12,LRPE,0,26.61,23.49,0.0,41.0,61.0,1.0,99.0,84.0,12.0,9.0,866.0,1036.0,697.0,649.0,0.0,2209.0,1346.0,3555.0,3555.0,LRP002,2.0,Km Post,"Fultala 23 Km, Kalna 23 Km",23.1552222,89.5015833,Z7030,5604.5,3.12,26.61,9.0,4.0,5.0,5.0,0.0,23.0,0.0,0.0,98.0
2034,Z7043,Fultala-Dumuria,LRPS,0,0.0,LRP029,15,28.78,28.78,0.0,79.0,231.0,0.0,33.0,29.0,2.0,35.0,996.0,987.0,1038.0,1057.0,0.0,2392.0,2095.0,4487.0,4487.0,LRPS,0.0,Others,"Start at fultala bus stand infront of sonali bank and Intersection at N7 & Z7043,Fultala Khulna.",22.9743604,89.4745827,Z7043,7258.0,0.0,28.78,29.0,2.0,6.0,2.0,0.0,0.0,39.0,0.0,176.0
2037,Z7047,Terokhada-Kalia,LRPS,0,0.0,LRP011,2621,13.68,13.68,0.0,82.0,161.0,0.0,20.0,25.0,11.0,4.0,558.0,469.0,450.0,370.0,0.0,1330.0,820.0,2150.0,2150.0,LRPS,0.0,Others,"Start at katenga Bazar infront of Terokhada thana and intersection at Z7045 & Z7041 & Z7047, Terokhada,Khulna",22.9396663,89.6685549,Z7047,4253.0,0.0,13.68,10.0,2.0,1.0,0.0,0.0,5.0,8.0,0.0,51.0
2040,Z7050,Jessore Cantonment-Shadinata Sarani,LRPS,0,0.0,LRPS,1000,1.0,1.0,0.0,6.0,0.0,0.0,0.0,69.0,359.0,59.0,1233.0,922.0,1873.0,966.0,0.0,2648.0,2839.0,5487.0,5487.0,LRPS,0.0,Others,Cantonment road intersect with N 7,23.1849163,89.1870552,Z7050,6937.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2043,Z7057,Kaliganj-Int.with N702,LRPS,0,0.0,LRP021,807,21.233,21.233,0.0,38.0,127.0,0.0,0.0,8.0,11.0,1.0,667.0,625.0,1039.0,186.0,2.0,1477.0,1227.0,2704.0,2704.0,LRPS,0.0,Others,"Start road from N7 (Dhaka Mongla road) at Dulal Mondia Bazar infront of Khan medical store Dulal Mondia, Kaligonj, Jhenaidh.",23.380916,89.1382497,Z7057,3935.5,0.0,21.233,14.0,2.0,2.0,0.0,0.0,18.0,0.0,0.0,60.0
2049,Z7059,Bolianpur-Kuada,LRPS,0,0.0,LRPS,1300,1.3,1.3,0.0,74.0,19.0,0.0,0.0,0.0,0.0,0.0,348.0,434.0,631.0,327.0,0.0,875.0,958.0,1833.0,1833.0,LRPS,0.0,Others,"Start at Bolianpur Infront of bridge & Intersection of Z-7058 & Z7059 Monirumpur, Jossore",23.0934441,89.25075,Z7059,2497.5,0.0,1.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2052,Z7102,Rajbari (Int.with R710) - Modhukhali (Int.with N7),LRPS,0,0.0,LRP036,993,36.533,36.533,0.0,161.0,130.0,31.0,138.0,104.0,71.0,63.0,1408.0,1156.0,857.0,902.0,0.0,3262.0,1759.0,5021.0,5021.0,LRPS,0.0,Others,Start from Murgi farm notun bazar from R710.,23.7494441,89.6366663,Z7102,9467.5,0.0,36.533,7.0,5.0,14.0,2.0,0.0,28.0,0.0,0.0,123.0
2055,Z7106,Jamtala (Int.with N7) - Int.with R711,LRPS,0,0.0,LRP005,17140,22.3,22.3,0.0,0.0,17.0,0.0,1.0,4.0,4.0,2.0,725.0,353.0,465.0,433.0,31.0,1106.0,929.0,2035.0,2035.0,LRPS,0.0,Others,Start from N 7 at Jamtala Goalonda,23.726666,89.7519444,Z7106,2662.5,0.0,22.3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0
2061,Z7201,Arpara-Shalikha,LRPS,0,0.0,LRP011,423,11.515,11.515,0.0,213.0,92.0,60.0,60.0,119.0,42.0,50.0,1148.0,597.0,418.0,594.0,0.0,2381.0,1012.0,3393.0,3393.0,LRPS,0.0,Others,Start at Arpara Bazar more fom N-702.,23.3757493,89.3724993,Z7201,7695.0,0.0,11.515,18.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,59.0
2064,Z7404,Amtali-Alamdanga,LRPS,0,0.0,LRP056b,2264,56.121,56.121,4.0,20.0,38.0,0.0,83.0,16.0,11.0,6.0,550.0,435.0,646.0,321.0,0.0,1163.0,967.0,2130.0,2130.0,LRPS,0.0,Others,"Start at Amtali Bazar more Infront Of ASA Sign board and Intersection at N704 And Z7404, Jhenaidah.",23.5850274,89.1775827,Z7404,3274.0,0.0,56.121,43.0,0.0,14.0,6.0,0.0,63.0,0.0,0.0,235.0
2070,Z7408,WAPDA More-Kalibari,LRPS,0,0.0,LRPS,1000,1.0,1.0,43.0,202.0,159.0,67.0,5.0,94.0,50.0,77.0,987.0,911.0,318.0,265.0,0.0,2595.0,583.0,3178.0,3178.0,LRPS,0.0,Others,"Road start from R745 at WAPDA more, Meherpur",23.7789438,88.6438608,Z7408,7818.0,0.0,1.0,,,,,,,,,
2076,Z7411,Int.with Z7463-Daulatpur,LRP002,894,1.964,LRP020,1505,20.54,18.576,4.0,122.0,74.0,21.0,135.0,61.0,69.0,25.0,1222.0,1883.0,1004.0,444.0,0.0,3616.0,1448.0,5064.0,5064.0,LRP002,1.07,Km Post,Bheramara 3 km,24.0179438,89.0058889,Z7411,8351.0,1.964,20.54,9.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,42.0
2079,Z7456,Bamundi-Hatboalia(int.with Z7464),LRPS,0,0.0,LRP008,4627,12.552,12.552,0.0,55.0,50.0,3.0,49.0,18.0,12.0,10.0,1447.0,1098.0,804.0,338.0,0.0,2742.0,1142.0,3884.0,3884.0,LRPS,0.0,Others,Start at kamar bazar more Infront of RHD Sign Road and Intersection at R745 And Z7456 Bamundi Kushtia .,23.8889719,88.8108056,Z7456,5993.0,0.0,12.552,6.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,38.0
2091,Z7466,Meherpur-Kaliganj,LRPS,0,0.0,LRP007,2950,10.16,10.16,0.0,4.0,12.0,0.0,0.0,0.0,7.0,0.0,179.0,336.0,738.0,69.0,0.0,538.0,807.0,1345.0,1345.0,LRPS,0.0,Others,"Start at Bakultala Poura college more infront of RHD sign Board Sadar,Meherpur.",23.790333,88.6312493,Z7466,1269.0,0.0,10.16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2094,Z7467,Amjhupi-Int.with R745,LRPS,0,0.0,LRP002,1380,3.45,3.45,0.0,128.0,96.0,0.0,0.0,77.0,40.0,58.0,1395.0,1400.0,1683.0,1176.0,7.0,3194.0,2866.0,6060.0,6060.0,LRPS,0.0,Others,start at kalitola bridge more amjhupi Meherpur.,23.7635556,88.6838886,Z7467,8589.5,0.0,3.45,,,,,,,,,
2097,Z7467,Int.with R745-Noapara,LRP002,1380,3.45,LRP010,1090,11.25,7.8,0.0,128.0,96.0,0.0,0.0,77.0,40.0,58.0,1395.0,1400.0,1683.0,1176.0,7.0,3194.0,2866.0,6060.0,6060.0,LRP002,2.07,Km Post,Noapara 9 km,23.7782771,88.6763882,Z7467,8589.5,3.45,11.25,,,,,,,,,
2103,Z7489,Chandpara-Int.with Z7024,LRPS,0,0.0,LRP017,744,16.375,16.375,0.0,5.0,28.0,0.0,0.0,0.0,11.0,2.0,302.0,320.0,471.0,153.0,2.0,668.0,626.0,1294.0,1294.0,LRPS,0.0,Others,"Start at Talsar Bazar more Infront of RHD sign board and Intersection at R748 and Z7489 Kaligonj ,Jhenaidah.",23.398333,89.068166,Z7489,1589.5,0.0,16.375,12.0,1.0,5.0,0.0,0.0,18.0,0.0,0.0,65.0
2106,Z7489,Int.with Z7024-Khalishpur,LRP017,744,16.375,LRP034,6970,38.655,22.28,0.0,5.0,28.0,0.0,0.0,0.0,11.0,2.0,302.0,320.0,471.0,153.0,2.0,668.0,626.0,1294.0,1294.0,LRP017,15.895,Km Post,Talsar 2 Km,23.476916,89.0306938,Z7489,1589.5,16.375,38.655,4.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,26.0
2109,Z7501,Charavita-Bagherpara,LRPS,0,0.0,LRP003,1310,4.34,4.34,0.0,77.0,84.0,0.0,96.0,8.0,24.0,6.0,457.0,524.0,421.0,285.0,0.0,1276.0,706.0,1982.0,1982.0,LRPS,0.0,Others,"Start of Road from Jessore Narail Road R-750 about 300 M from Charavita bazar towards jessore, Bagherpara more, Jessore.",23.1881108,89.3469441,Z7501,3843.5,0.0,4.34,1.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,22.0
2112,Z7505,Shimakhali-Int.with Z7502,LRPS,0,0.0,LRPS,1960,1.96,1.96,0.0,46.0,57.0,25.0,66.0,36.0,41.0,44.0,1693.0,1057.0,687.0,615.0,0.0,3065.0,1302.0,4367.0,4367.0,LRPS,0.0,Others,Road start at Simakhali from Z-7503.,23.1741938,89.4752216,Z7505,7174.5,0.0,1.96,,,,,,,,,
2118,Z7602,Laboni More -Alipur (Intersection with N713),LRPS,0,0.0,LRP005,263,5.273,5.273,1.0,177.0,340.0,101.0,191.0,177.0,79.0,110.0,2726.0,2176.0,1208.0,911.0,0.0,6078.0,2119.0,8197.0,8197.0,LRPS,0.0,Others,"Start at labonimore in front of Uttara Bank Ltd and intersection at 27603 & 27602,Satkhira",22.7123889,89.0709993,Z7602,16254.0,0.0,5.273,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,20.0
2121,Z7602,Alipur (Int With N713)- Kaliganj,LRP005,263,5.273,LRP033,2000,35.04,29.767,1.0,177.0,340.0,101.0,191.0,177.0,79.0,110.0,2726.0,2176.0,1208.0,911.0,0.0,6078.0,2119.0,8197.0,8197.0,LRP005,5.01,Km Post,Kaliganj 30km,22.6897497,89.0353608,Z7602,16254.0,5.273,35.04,21.0,5.0,2.0,1.0,0.0,0.0,29.0,0.0,128.0
2127,Z7603,Assasuni(int.with Z7618)-Paikgachha,LRP023,1283,24.305,LRP026,26388,52.0,27.695,0.0,113.0,195.0,0.0,244.0,57.0,24.0,56.0,966.0,1063.0,840.0,596.0,0.0,2718.0,1436.0,4154.0,4154.0,LRP023,23.022,Km Post,Asasuni 1 km,22.5548889,89.172666,Z7603,8269.0,24.305,52.0,,,,,,,,,
2133,Z7609,Banshipur-Munshiganj,LRPS,0,0.0,LRP010,597,10.605,10.605,4.0,40.0,41.0,54.0,77.0,37.0,39.0,19.0,892.0,1523.0,1086.0,697.0,0.0,2726.0,1783.0,4509.0,4509.0,LRPS,0.0,Others,Start at Banshipur bus stand in front of road from Z 7617 Shyamnagar Shatkhira,22.3055833,89.1063056,Z7609,6393.0,0.0,10.605,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0
2136,Z7615,Dacope-Tala,LRPS,0,0.0,LRP027,4390,30.1,30.1,0.0,23.0,66.0,0.0,46.0,37.0,0.0,19.0,747.0,647.0,331.0,406.0,0.0,1585.0,737.0,2322.0,2322.0,LRPS,0.0,Others,"Start at Boumer gastala & intersection at Z 7615 & Z 7606 Dacope, Khulna .",22.605,89.519916,Z7615,3876.5,0.0,30.1,17.0,0.0,3.0,1.0,0.0,0.0,21.0,0.0,93.0
2139,Z7618,Assasuni-Shyamnagar,LRPS,0,0.0,LRP031,754,31.945,31.945,33.0,228.0,173.0,31.0,88.0,48.0,24.0,32.0,740.0,1401.0,823.0,321.0,0.0,2798.0,1144.0,3942.0,3942.0,LRPS,0.0,Others,Start of road from Z 7603 at Ashasuni Bus Stand infornt of union Porishod.,22.5462497,89.173416,Z7618,8131.5,0.0,31.945,,,,,,,,,
2142,Z7704,Pirojpur-Brahmonkati (int.with Z7715),LRPS,0,0.0,LRPS,1571,1.571,1.571,0.0,25.0,43.0,23.0,27.0,16.0,13.0,9.0,434.0,496.0,402.0,373.0,0.0,1086.0,775.0,1861.0,1861.0,LRPS,0.0,Others,"Start of road from Razarhat, Pirojpur.",22.581166,89.9680827,Z7704,2908.0,0.0,1.571,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,21.0
2148,Z7704,Nazirpur (Int. with Z7710)-Patgati (Int. with Z7054),LRP014,1064,15.045,LRP037,200,36.754,21.709,0.0,25.0,42.0,20.0,27.0,15.0,13.0,9.0,431.0,496.0,400.0,354.0,0.0,1078.0,754.0,1832.0,1832.0,LRP014,13.981,Km Post,"Gapalganj 43 km, Nazirpur 01 km",22.6996941,89.9640556,Z7704,2849.0,15.045,36.754,17.0,1.0,9.0,1.0,0.0,0.0,28.0,0.0,134.0
2157,Z7706,Nazirpur-Sreeramkathi (Int with Z7707),LRPS,0,0.0,LRPS,2990,2.99,2.99,0.0,25.0,43.0,23.0,27.0,16.0,13.0,9.0,434.0,496.0,402.0,373.0,0.0,1086.0,775.0,1861.0,1861.0,LRPS,0.0,Others,Start of road at Nazirpur from Z 7404,22.7050278,89.9665833,Z7706,2908.0,0.0,2.99,,,,,,,,,
2160,Z7708,Bagerhat (Muniganj)-Chitalmari,LRPS,0,0.0,LRP024,490,24.5,24.5,0.0,79.0,112.0,0.0,104.0,12.0,23.0,14.0,948.0,463.0,294.0,321.0,0.0,1755.0,615.0,2370.0,2370.0,LRPS,0.0,Others,"Start at Khanjahan ali Majar Infront of R771,R770.",22.6652778,89.7583889,Z7708,5038.0,0.0,24.5,24.0,0.0,10.0,3.0,0.0,0.0,37.0,0.0,177.0
2163,Z7710,Banaripar (Danduat)-Nazirpur,LRPS,0,0.0,LRP034,6000,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,429.0,288.0,372.0,0.0,745.0,660.0,1405.0,1405.0,LRPS,0.0,Others,"Start of Road from Z8033 Danduat, Banaripara.",22.777916,90.1623333,Z7710,1577.0,0.0,40.0,,,,,,,,,
2166,Z7711,Togra(int.with R870)-Synashi,LRPS,0,0.0,LRP017,1933,17.345,17.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,429.0,288.0,372.0,0.0,745.0,660.0,1405.0,1405.0,LRPS,0.0,Others,Start from R-870 at Togra madrasa.,22.5013056,89.9790549,Z7711,1577.0,0.0,17.345,10.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,58.0
2169,Z7715,CO office More-Brahmonkati,LRPS,0,0.0,LRPS,2573,2.573,2.573,3.0,81.0,123.0,39.0,125.0,137.0,119.0,96.0,298.0,370.0,283.0,267.0,0.0,1391.0,550.0,1941.0,1941.0,LRPS,0.0,Others,"Start of road at C.O Office more & Intersect with Z7709,Pirozpur.",22.5792771,89.9800271,Z7715,5266.5,0.0,2.573,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,19.0
2172,Z7717,Bagerhat- int. Z7719,LRPS,0,0.0,LRP002,121,2.103,2.103,3.0,175.0,138.0,0.0,54.0,44.0,16.0,5.0,1260.0,645.0,484.0,575.0,0.0,2340.0,1059.0,3399.0,3399.0,LRPS,0.0,Others,Start at Dasara Bagerhat .,23.6551944,89.7779993,Z7717,6985.0,0.0,2.103,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0
2178,Z7719,Bagerhat Circuit House-Karapara,LRPS,0,0.0,LRPSa,2055,2.08,2.08,0.0,32.0,59.0,12.0,27.0,19.0,21.0,18.0,538.0,326.0,333.0,278.0,0.0,1052.0,611.0,1663.0,1663.0,LRPS,0.0,Others,Start at dosani badamtola & intersection of R 770 & Z 7719,22.6563056,89.7754438,Z7719,2973.5,0.0,2.08,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0
2181,Z7801,Chitalmari-Faltita,LRPS,0,0.0,LRP006,16855,22.855,22.855,0.0,15.0,29.0,7.0,26.0,18.0,9.0,15.0,417.0,432.0,297.0,537.0,0.0,968.0,834.0,1802.0,1802.0,LRPS,0.0,Others,Start at Chitalmari and intersction of Z7708,22.7928052,89.8763604,Z7801,2641.5,0.0,22.855,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0
2184,Z8004,Hatimara-Kakaldi(int.with Z8005),LRPS,0,0.0,LRP007c,0,7.61,7.61,0.0,118.0,104.0,0.0,145.0,39.0,30.0,73.0,2236.0,535.0,304.0,561.0,0.0,3280.0,865.0,4145.0,4145.0,LRPS,0.0,Others,Road Start with R813,23.5472219,90.4874163,Z8004,8766.0,0.0,7.61,5.0,3.0,3.0,8.0,19.0,0.0,0.0,0.0,71.0
2193,Z8011,Pacchar (Int.with N8) - Kazirtek (int.with R860),LRPS,0,0.0,LRP032,1980,34.1,34.1,0.0,78.0,174.0,41.0,115.0,31.0,32.0,63.0,1049.0,1608.0,847.0,1157.0,0.0,3191.0,2004.0,5195.0,5195.0,LRPS,0.0,Others,Start of road from N-8 at Pacchar Bus stand Madaripur RHD.,23.40325,90.1517222,Z8011,8545.5,0.0,34.1,23.0,4.0,14.0,5.0,46.0,0.0,0.0,0.0,139.0
2196,Z8033,Gariarpar-Chakher (Int.with Z8048),LRPS,0,0.0,LRP014,485,14.485,14.485,0.0,18.0,85.0,22.0,133.0,43.0,15.0,22.0,728.0,849.0,693.0,557.0,0.0,1915.0,1250.0,3165.0,3165.0,LRPS,0.0,Others,Start from N8 at gariarpar more,22.7506111,90.3199716,Z8033,5225.5,0.0,14.485,10.0,2.0,8.0,1.0,0.0,0.0,21.0,0.0,105.0
2199,Z8033,Chakher (Int.with Z8048)-Ekshirapara (Int.with Z8704),LRP014,485,14.485,LRP015,835,15.835,1.35,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP014,14.0,Km Post,Nesarabad 13Km,22.7832771,90.2000833,Z8033,5058.0,14.485,15.835,,,,,,,,,
2202,Z8033,Ekshirapara (Int.with Z8704)-Banaripara,LRP015,835,15.835,LRP018,90,18.09,2.255,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP015,15.0,Km Post,Information missing,22.7816104,90.1906108,Z8033,5058.0,15.835,18.09,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0
2205,Z8033,Banaripara-Swarupkati,LRP018,90,18.09,LRP026,990,26.84,8.75,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP018,18.0,Km Post,Information missing,22.7775827,90.1631111,Z8033,5058.0,18.09,26.84,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,30.0
2208,Z8033,Swarupkati-Shehanggal,LRP026,990,26.84,LRP039,249,39.029,12.189,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP026,25.85,Km Post,Nesarabad 01Km,22.7558611,90.0999719,Z8033,5058.0,26.84,39.029,,,,,,,,,
2211,Z8033,Shehanggal-Kawkhali (Int.with Z8713),LRP039,249,39.029,LRP039,2749,41.529,2.5,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP039,38.78,Km Post,Amrajuari 0Km,22.6521389,90.0794438,Z8033,5058.0,39.029,41.529,,,,,,,,,
2214,Z8033,Kawkhali (Int.with Z8713)-Kawkhali (Int.with Z8703),LRP039,2749,41.529,LRP039,3689,42.469,0.94,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP039,38.78,Km Post,Amrajuari 0Km,22.6521389,90.0794438,Z8033,5058.0,41.529,42.469,,,,,,,,,
2217,Z8033,Kawkhali (Int.with Z8703)-Bekutia,LRP039,3689,42.469,LRP044,6140,49.36,6.891,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,LRP039,38.78,Km Post,Amrajuari 0Km,22.6521389,90.0794438,Z8033,5058.0,42.469,49.36,,,,,,,,,
2223,Z8037,Barisal (Chowmatha)-Nabagram,LRPS,0,0.0,LRP014,1890,15.71,15.71,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,599.0,641.0,427.0,338.0,0.0,1362.0,765.0,2127.0,2127.0,LRPS,0.0,Others,"Start from N8 at Chow-matha ,Barisal",22.701,90.3533889,Z8037,3244.5,0.0,15.71,13.0,2.0,1.0,6.0,0.0,10.0,12.0,0.0,100.0
2226,Z8037,Nabagram-Swarupkathi,LRP014,1890,15.71,LRP016,12600,28.43,12.72,0.0,12.0,35.0,0.0,0.0,112.0,22.0,34.0,271.0,124.0,100.0,76.0,0.0,610.0,176.0,786.0,786.0,LRP014,13.82,Km Post,Information Missing,22.7243049,90.2299993,Z8037,1861.0,15.71,28.43,,,,,,,,,
2229,Z8044,Dinerpool-Bairagirpool(Int.with Z8910),LRPS,0,0.0,LRP003,85,2.095,2.095,0.0,3.0,1.0,74.0,149.0,9.0,1.0,1.0,164.0,516.0,234.0,232.0,0.0,918.0,466.0,1384.0,1384.0,LRPS,0.0,Others,"Start at Dinerpool ,Intersection of N-809&Z-8044.Dinerpool ,Barisal",22.6869441,90.3944441,Z8044,2687.0,0.0,2.095,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0
