road,model_type,condition,name,lat,lon,length,chainage,road name2,id
N1,link,,link_94,23.2315277777777,91.3131666666666,0.3340000000000032,118.856,,1000187
N1,bridge,B,CHAUDDAGARAM BOX CULVERT,23.2315277777777,91.3131666666666,2.6,119.19,,1000188
N1,link,,link_95,23.2275833333333,91.3133611111111,0.4380000000000024,119.19,,1000189
N1,bridge,A,CHADDAGRAM BAZAR BOX CULVERT,23.2275833333333,91.3133611111111,6.0,119.628,,1000190
N1,link,,link_96,23.2185833333333,91.3143333333333,1.0060000000000002,119.628,,1000191
N1,bridge,B,HAYDAR POLE BOX CULVERT,23.2185833333333,91.3143333333333,14.3,120.634,,1000192
N1,link,,link_97,23.2103888888888,91.3156944444444,0.9329999999999927,120.634,,1000193
N1,bridge,A,FALGUNCORA CULVERT,23.2103888888888,91.3156944444444,6.1,121.567,,1000194
N1,link,,link_98,23.2010833333333,91.31675,1.0360000000000014,121.567,,1000195
N1,bridge,A,ATTOCK GRAM BOX CULVERT,23.2010833333333,91.31675,6.1,122.603,,1000196
N1,link,,link_99,23.1921111111111,91.3185,1.078000000000003,122.603,,1000197
N1,bridge,C,BOSONTA PUR BOX CULVERT,23.1921111111111,91.3185,6.1,123.681,,1000198
N1,link,,link_100,23.1866944444444,91.3211944444444,0.6650000000000063,123.681,,1000199
N1,bridge,B,BASHONTA PUR (2),23.1866944444444,91.3211944444444,9.5,124.346,,1000200
N1,link,,link_101,23.1774166666666,91.3197222222222,1.063999999999993,124.346,,1000201
N1,bridge,B,NANKORA BOX CULVERT,23.1774166666666,91.3197222222222,3.1,125.41,,1000202
N1,link,,link_102,23.1681944444444,91.3214166666666,1.0379999999999967,125.41,,1000203
N1,bridge,A,ANDAJER BAZER BOX CULVERT,23.1681944444444,91.3214166666666,9.5,126.448,,1000204
N1,link,,link_103,23.1572499999999,91.3224722222222,1.2250000000000085,126.448,,1000205
N1,bridge,B,DIMATOLI (1) BOX CULVERT,23.1572499999999,91.3224722222222,6.3,127.673,,1000206
N1,link,,link_104,23.1481388888888,91.3264166666666,1.093999999999994,127.673,,1000207
N1,bridge,B,DIMATOLY (2) BOX CULVERT,23.1481388888888,91.3264166666666,3.5,128.767,,1000208
N1,link,,link_105,23.1434444444444,91.3266666666666,0.5240000000000009,128.767,,1000209
N1,bridge,B,JAGARNATHPUR BOX CULVERT,23.1434444444444,91.3266666666666,6.1,129.291,,1000210
N1,link,,link_106,23.1374444444444,91.3264444444444,0.6640000000000157,129.291,,1000211
N1,bridge,B,JAGOT PUR BOX CULVERT,23.1374444444444,91.3264444444444,3.0,129.955,,1000212
N1,link,,link_107,23.1291111111111,91.3286666666666,0.9569999999999936,129.955,,1000213
N1,bridge,A,HASO BOTHACH BOX CULVERT,23.1291111111111,91.3286666666666,6.5,130.912,,1000214
N1,link,,link_108,23.1235277777777,91.3311111111111,0.664999999999992,130.912,,1000215
N1,bridge,B,FOKIR BAZAR SLAB CULVERT,23.1235277777777,91.3311111111111,4.5,131.577,,1000216
N1,link,,link_109,23.1193333333333,91.3330277777777,0.5020000000000095,131.577,,1000217
N1,bridge,B,KAKKARA CULVERT,23.1193333333333,91.3330277777777,5.3,132.079,,1000218
N1,link,,link_110,23.1108333333333,91.3381944444444,1.0759999999999934,132.079,,1000219
N1,bridge,A,Chanara Box Culvert,23.1108333333333,91.3381944444444,6.1,133.155,,1000220
N1,link,,link_111,23.1045277777777,91.3414166666666,0.7179999999999893,133.155,,1000221
N1,bridge,B,CHANGARPULL(II) BOX CULVERT,23.1045277777777,91.3414166666666,3.1,133.873,,1000222
N1,link,,link_112,23.1006666666666,91.3436944444444,0.5529999999999973,133.873,,1000223
N1,bridge,B,ADONCORA,23.1006666666666,91.3436944444444,9.5,134.426,,1000224
N1,link,,link_113,23.0962777777777,91.3461111111111,0.5480000000000018,134.426,,1000225
N1,bridge,A,PODOYA BOX CULVERT,23.0962777777777,91.3461111111111,3.1,134.974,,1000226
N1,link,,link_114,23.0901666666666,91.3494166666666,0.7490000000000236,134.974,,1000227
N1,bridge,B,FOEALTPARA BOX CULVERT,23.0901666666666,91.3494166666666,9.25,135.723,,1000228
N1,link,,link_115,23.0850555555555,91.3524166666666,0.6519999999999868,135.723,,1000229
N1,bridge,A,UTTOR KAIEATI CULVERT,23.0850555555555,91.3524166666666,3.5,136.375,,1000230
N1,link,,link_116,23.0809166666666,91.3548611111111,0.5240000000000009,136.375,,1000231
N1,bridge,B,KOKALI BOX CULVERT,23.0809166666666,91.3548611111111,14.2,136.899,,1000232
N1,link,,link_117,23.0733611111111,91.3593888888888,0.9569999999999936,136.899,,1000233
N1,bridge,B,DUTHOSHA BOX CULVERT,23.0733611111111,91.3593888888888,6.1,137.856,,1000234
N1,link,,link_118,23.0638055555555,91.3616111111111,1.0970000000000084,137.856,,1000235
N1,bridge,B,MOHAMMAD ALI MAZAR,23.0638055555555,91.3616111111111,4.0,138.953,,1000236
N1,link,,link_119,23.0423333333333,91.3654444444444,2.578000000000003,138.953,,1000237
N1,bridge,A,FATAPUR BOX CULVERT,23.0423333333333,91.3654444444444,10.8,141.531,,1000238
N1,link,,link_120,23.0295555555555,91.3655833333333,1.2620000000000005,141.531,,1000239
N1,bridge,A,DEBIPUR SLAB CULVERT,23.0295555555555,91.3655833333333,1.6,142.793,,1000240
N1,link,,link_121,23.01425,91.3759722222222,2.1459999999999866,142.793,,1000241
N1,bridge,A,CHARIPUR CULVERT.,23.01425,91.3759722222222,3.4,144.939,,1000242
N1,link,,link_122,23.0095556,91.3813604,0.46999999999999886,144.939,,1000243
N1,intersection,,,23.0095556,91.3813604,,145.409,N104,1000244
N1,link,,link_123,23.003,91.3880833333333,1.8870000000000005,145.409,,1000245
N1,bridge,A,RAMPUR BOX CULVERT,23.003,91.3880833333333,1.5,147.296,,1000246
N1,link,,link_124,22.9961666666666,91.4004166666666,0.8550000000000182,147.296,,1000247
N1,bridge,A,RAMPUR BRIDGE,22.9961666666666,91.4004166666666,23.4,148.151,,1000248
N1,link,,link_125,22.9945936133042,91.4024539137404,0.022999999999996135,148.151,,1000249
N1,bridge,A,Rampur Bridge(R),22.9945936133042,91.4024539137404,22.15,148.174,,1000250
N1,link,,link_126,22.9806944444444,91.4171666666666,0.32099999999999795,148.174,,1000251
N1,bridge,A,.,22.9806944444444,91.4171666666666,1.9,148.495,,1000252
N1,link,,link_127,22.9625,91.4416666666666,5.347999999999985,148.495,,1000253
N1,bridge,C,Lemua Bridge(L),22.9625,91.4416666666666,98.87,153.843,,1000254
N1,link,,link_128,22.9484444444444,91.4781388888888,4.188000000000017,153.843,,1000255
N1,bridge,A,FAZAILPUR BOXCULVERT,22.9484444444444,91.4781388888888,1.5,158.031,,1000256
N1,link,,link_129,22.9497222222222,91.5008333333333,2.3479999999999848,158.031,,1000257
N1,bridge,B,Muhuri Bridge(L),22.9497222222222,91.5008333333333,193.22,160.379,,1000258
N1,link,,link_130,22.9155555555555,91.5252777777777,4.804000000000002,160.379,,1000259
N1,bridge,A,DumGhat Bridge(L),22.9155555555555,91.5252777777777,222.43,165.183,,1000260
N1,link,,link_131,22.9103611111111,91.5285555555555,0.6419999999999959,165.183,,1000261
N1,bridge,A,BUMGAT BOXCULVERT,22.9103611111111,91.5285555555555,6.1,165.825,,1000262
N1,link,,link_132,22.9050277777777,91.5312222222222,0.6540000000000248,165.825,,1000263
N1,bridge,A,BOROYAR PARA SLUB CULVERT,22.9050277777777,91.5312222222222,3.0,166.479,,1000264
N1,link,,link_133,22.8922777777777,91.5353055555555,1.4839999999999804,166.479,,1000265
N1,bridge,A,BAROYARHAT BOX CULVERT,22.8922777777777,91.5353055555555,3.0,167.963,,1000266
N1,link,,link_134,22.8751944444444,91.5406666666666,1.9699999999999989,167.963,,1000267
N1,bridge,A,UTTOR SONAPAR BOX CULVERT,22.8751944444444,91.5406666666666,4.3,169.933,,1000268
N1,link,,link_135,22.8731666666666,91.5414166666666,0.24100000000001387,169.933,,1000269
N1,bridge,A,CHAIRMEN BARI BOX CULVERT,22.8731666666666,91.5414166666666,2.0,170.174,,1000270
N1,link,,link_136,22.8684166666666,91.5431111111111,0.5509999999999877,170.174,,1000271
N1,bridge,A,MADDAM SONAPAR(1) BOX CULVERT,22.8684166666666,91.5431111111111,1.5,170.725,,1000272
N1,link,,link_137,22.86125,91.5453055555555,0.8290000000000077,170.725,,1000273
N1,bridge,A,DHARBAR TILA CULVERT,22.86125,91.5453055555555,4.3,171.554,,1000274
N1,link,,link_138,22.8596388888888,91.5429722222222,0.1740000000000066,171.554,,1000275
N1,bridge,A,MADDUM SONAPHAR-3,22.8596388888888,91.5429722222222,2.0,171.728,,1000276
N1,link,,link_139,22.8561666666666,91.5456944444444,0.39400000000000546,171.728,,1000277
N1,bridge,A,MAMAFOUN ASTANA CULVERT,22.8561666666666,91.5456944444444,1.5,172.122,,1000278
N1,link,,link_140,22.8551388888888,91.54575,0.10799999999997567,172.122,,1000279
N1,bridge,A,MAMAFAKIR ASTANA SLAB CULVERT,22.8551388888888,91.54575,1.5,172.23,,1000280
N1,link,,link_141,22.8485555555555,91.5463333333333,0.7390000000000043,172.23,,1000281
N1,bridge,A,MASTANNAGOR BONCUL(1),22.8485555555555,91.5463333333333,8.5,172.969,,1000282
N1,link,,link_142,22.84525,91.5474722222222,0.3810000000000002,172.969,,1000283
N1,bridge,A,MUSTAU NOGAR(2),22.84525,91.5474722222222,3.0,173.35,,1000284
N1,link,,link_143,22.8432777777777,91.5481666666666,0.23500000000001364,173.35,,1000285
