road,id,model_type,name,lat,lon,length,condition
N1,1001033,bridge,bridge 517,23.5313996605222,90.68744892596,24.5,B
N1,1001034,link,link 14606,35.408,35.408,4.451999999999998,
N1,1001035,bridge,bridge 518,23.5317587831999,90.7291780095,6.0,B
N1,1001036,link,link 14607,39.86,39.86,16.146,
N1,1001037,bridge,bridge 519,23.510087758207,90.8757204035353,28.9,B
N1,1001038,link,link 14608,56.006,56.006,2.8320000000000007,
N1,1001039,bridge,bridge 520,23.5060024341,90.9021745389,5.9,B
N1,1001040,link,link 14609,58.838,58.838,1.9919999999999973,
N1,1001041,bridge,bridge 521,23.5056131416,90.9214660218,3.0,B
N1,1001042,link,link 14610,60.83,60.83,2.2680000000000007,
N1,1001043,bridge,bridge 522,23.5024077848,90.9432418928,6.0,B
N1,1001044,link,link 14611,63.098,63.098,3.0799999999999983,
N1,1001045,bridge,bridge 523,23.495896314,90.9715772516,4.6,B
N1,1001046,link,link 14612,66.178,66.178,8.100999999999999,
N1,1001047,bridge,bridge 524,23.4817873233065,91.0463348850746,4.6,B
N1,1001048,link,link 14613,74.279,74.279,1.0330000000000013,
N1,1001049,bridge,bridge 525,23.4817498298684,91.0563549686842,4.6,B
N1,1001050,link,link 14614,75.312,75.312,5.6370000000000005,
N1,1001051,bridge,bridge 526,23.4781159049382,91.1070332074074,3.0,B
N1,1001052,link,link 14615,80.949,80.949,10.143,
N1,1001053,bridge,bridge 527,23.4212487704918,91.1678943372365,35.9,B
N1,1001054,link,link 14616,91.092,91.092,2.5079999999999956,
N1,1001055,bridge,bridge 528,23.4119324230158,91.1939029849206,27.9,B
N1,1001056,link,link 14617,93.6,93.6,15.689000000000007,
N1,1001057,bridge,bridge 529,23.3083612731261,91.2865787034735,19.2,B
N1,1001058,link,link 14618,109.289,109.289,0.6080000000000041,
N1,1001059,bridge,bridge 530,23.3034306450331,91.2889770397351,2.6,B
N1,1001060,link,link 14619,109.897,109.897,2.5719999999999885,
N1,1001061,bridge,bridge 531,23.2821949258397,91.2966655096899,4.6,B
N1,1001062,link,link 14620,112.469,112.469,1.2480000000000047,
N1,1001063,bridge,bridge 532,23.27301895,91.3029661882,6.3,B
N1,1001064,link,link 14621,113.717,113.717,1.335000000000008,
N1,1001065,bridge,bridge 533,23.2618360940594,91.3070217386138,3.0,B
N1,1001066,link,link 14622,115.052,115.052,0.2739999999999867,
N1,1001067,bridge,bridge 534,23.25941665,91.3073611,3.0,B
N1,1001068,link,link 14623,115.326,115.326,0.19900000000001228,
N1,1001069,bridge,bridge 535,23.2576429774881,91.3076156494075,3.6,B
N1,1001070,link,link 14624,115.525,115.525,0.5489999999999924,
N1,1001071,bridge,bridge 536,23.2527463398104,91.3083926405213,4.5,B
N1,1001072,link,link 14625,116.074,116.074,1.0130000000000052,
N1,1001073,bridge,bridge 537,23.2443915125925,91.3114032292592,2.5,B
N1,1001074,link,link 14626,117.087,117.087,0.18200000000000216,
N1,1001075,bridge,bridge 538,23.2429040619631,91.3119739539877,19.2,B
N1,1001076,link,link 14627,117.269,117.269,1.586999999999989,
N1,1001077,bridge,bridge 539,23.2289195919642,91.3134220678571,3.1,B
N1,1001078,link,link 14628,118.856,118.856,0.3340000000000032,
N1,1001079,bridge,bridge 540,23.2259184472573,91.3135697177215,2.6,B
N1,1001080,link,link 14629,119.19,119.19,1.4440000000000026,
N1,1001081,bridge,bridge 541,23.2131955721448,91.3153497403899,14.3,B
N1,1001082,link,link 14630,120.634,120.634,3.7120000000000033,
N1,1001083,bridge,bridge 542,23.1817958149837,91.3208787514658,9.5,B
N1,1001084,link,link 14631,124.346,124.346,1.063999999999993,
N1,1001085,bridge,bridge 543,23.1726272318681,91.3205774642857,3.1,B
N1,1001086,link,link 14632,125.41,125.41,2.2630000000000052,
N1,1001087,bridge,bridge 544,23.1527364949367,91.3243178772152,6.3,B
N1,1001088,link,link 14633,127.673,127.673,1.093999999999994,
N1,1001089,bridge,bridge 545,23.1436667679334,91.3266680470308,3.5,B
N1,1001090,link,link 14634,128.767,128.767,0.5240000000000009,
N1,1001091,bridge,bridge 546,23.1389893200345,91.3263585348877,6.1,B
N1,1001092,link,link 14635,129.291,129.291,0.6640000000000157,
N1,1001093,bridge,bridge 547,23.1332639685968,91.327546416481,3.0,B
N1,1001094,link,link 14636,129.955,129.955,1.6219999999999857,
N1,1001095,bridge,bridge 548,23.1196973774193,91.3328165129032,4.5,B
N1,1001096,link,link 14637,131.577,131.577,0.5020000000000095,
N1,1001097,bridge,bridge 549,23.1158251554,91.335094485,5.3,B
N1,1001098,link,link 14638,132.079,132.079,1.7939999999999827,
N1,1001099,bridge,bridge 550,23.1017563206521,91.343162998913,3.1,B
N1,1001100,link,link 14639,133.873,133.873,0.5529999999999973,
N1,1001101,bridge,bridge 551,23.0973512527272,91.3454956309091,9.5,B
N1,1001102,link,link 14640,134.426,134.426,1.2970000000000255,
N1,1001103,bridge,bridge 552,23.0870753710144,91.3512101492753,9.25,B
N1,1001104,link,link 14641,135.723,135.723,1.1759999999999877,
N1,1001105,bridge,bridge 553,23.0779647046997,91.3566005031331,14.2,B
N1,1001106,link,link 14642,136.899,136.899,0.9569999999999936,
N1,1001107,bridge,bridge 554,23.070198184,91.3603022,6.1,B
N1,1001108,link,link 14643,137.856,137.856,1.0970000000000084,
N1,1001109,bridge,bridge 555,23.0607473333333,91.3618624619047,4.0,B
N1,1001110,link,link 14644,138.953,138.953,9.198000000000008,
N1,1001111,bridge,bridge 556,22.9947280792802,91.4022894900763,22.86,B
N1,1001112,link,link 14645,148.151,148.151,5.691999999999979,
N1,1001113,bridge,bridge 557,22.9614487369369,91.4429962027027,94.05,B
N1,1001114,link,link 14646,153.843,153.843,6.536000000000001,
N1,1001115,bridge,bridge 558,22.9496126090047,91.502066899526,191.5,B
N1,1001116,link,link 14647,160.379,160.379,0.0,
N1,1001117,bridge,bridge 559,22.9496126090047,91.502066899526,193.22,B
N1,1001118,link,link 14648,160.379,160.379,4.804000000000002,
N1,1001119,bridge,bridge 560,22.9149647061403,91.5262895350877,220.6,B
N1,1001120,link,link 14649,165.183,165.183,12.064000000000021,
N1,1001121,bridge,bridge 561,22.811563437647,91.5562562129411,9.5,B
N1,1001122,link,link 14650,177.247,177.247,3.60299999999998,
N1,1001123,bridge,bridge 562,22.7821968918511,91.5691025661971,23.2,B
N1,1001124,link,link 14651,180.85,180.85,4.992000000000019,
N1,1001125,bridge,bridge 563,22.7445136523437,91.5943998915364,8.1,B
N1,1001126,link,link 14652,185.842,185.842,14.732999999999976,
N1,1001127,bridge,bridge 564,22.6258323373493,91.6541857554217,6.1,B
N1,1001128,link,link 14653,200.575,200.575,3.076000000000022,
N1,1001129,bridge,bridge 565,22.6023506949579,91.6683367336134,4.5,B
N1,1001130,link,link 14654,203.651,203.651,0.6910000000000025,
N1,1001131,bridge,bridge 566,22.5971665766519,91.671819207489,9.3,B
N1,1001132,link,link 14655,204.342,204.342,5.171999999999997,
N1,1001133,bridge,bridge 567,22.5543319776357,91.6887963149094,21.6,B
N1,1001134,link,link 14656,209.514,209.514,3.8719999999999857,
N1,1001135,bridge,bridge 568,22.5229359167189,91.7038366163009,16.3,B
N1,1001136,link,link 14657,213.386,213.386,3.991000000000014,
N1,1001137,bridge,bridge 569,22.4904405976324,91.7182726733934,3.0,B
N1,1001138,link,link 14658,217.377,217.377,1.063999999999993,
N1,1001139,bridge,bridge 570,22.4811642144766,91.7203633632516,23.2,B
N1,1001140,link,link 14659,218.441,218.441,2.283999999999992,
N1,1001141,bridge,bridge 571,22.4624386352,91.7285307,23.2,B
N1,1001142,link,link 14660,220.725,220.725,4.977000000000004,
N1,1001143,bridge,bridge 572,22.4220415536,91.7480209792,35.1,B
N1,1001144,link,link 14661,225.702,225.702,17.195999999999998,
N1,1001145,bridge,bridge 573,22.3522674714754,91.852622049836,14.7,B
N1,1001146,link,link 14662,242.898,242.898,1.468999999999994,
N1,1001147,bridge,bridge 574,22.3395393508599,91.8533871579852,38.4,B
N1,1001148,link,link 14663,244.367,244.367,0.4890000000000043,
N1,1001149,bridge,bridge 575,22.3357673216494,91.8538536927835,39.4,B
N1,1001150,link,link 14664,244.856,244.856,4.492000000000019,
N1,1001151,bridge,bridge 576,22.3002851293515,91.8652980307167,5.7,B
N1,1001152,link,link 14665,249.348,249.348,3.157999999999987,
N1,1001153,bridge,bridge 577,22.2988369230769,91.8873512822898,3.0,B
N1,1001154,link,link 14666,252.506,252.506,1.2709999999999866,
N1,1001155,bridge,bridge 578,22.3021025781938,91.8992582823788,3.1,B
N1,1001156,link,link 14667,253.777,253.777,1.7280000000000086,
N1,1001157,bridge,bridge 579,22.3083189877358,91.9142153009434,10.8,B
N1,1001158,link,link 14668,255.505,255.505,6.61099999999999,
N1,1001159,bridge,bridge 580,22.3006016043999,91.9658457726,50.3,B
N1,1001160,link,link 14669,262.116,262.116,3.3670000000000186,
N1,1001161,bridge,bridge 581,22.2859320161666,91.992309198,61.0,B
N1,1001162,link,link 14670,265.483,265.483,0.9409999999999741,
N1,1001163,bridge,bridge 582,22.2811424692972,91.9995571696216,14.0,B
N1,1001164,link,link 14671,266.424,266.424,2.5300000000000296,
N1,1001165,bridge,bridge 583,22.2611613745967,92.0073035838709,15.2,B
N1,1001166,link,link 14672,268.954,268.954,4.053999999999974,
N1,1001167,bridge,bridge 584,22.2314978226851,92.0249656611111,12.7,B
N1,1001168,link,link 14673,273.008,273.008,0.0,
N1,1001169,bridge,bridge 585,22.2314978226851,92.0249656611111,12.6,B
N1,1001170,link,link 14674,273.008,273.008,0.4350000000000023,
N1,1001171,bridge,bridge 586,22.2260608528604,92.0264650356979,9.4,B
N1,1001172,link,link 14675,273.443,273.443,2.8380000000000223,
N1,1001173,bridge,bridge 587,22.2049837597806,92.0383312340036,9.2,B
N1,1001174,link,link 14676,276.281,276.281,4.017999999999972,
N1,1001175,bridge,bridge 588,22.1739178955307,92.0532925435754,12.3,B
N1,1001176,link,link 14677,280.299,280.299,2.69500000000005,
N1,1001177,bridge,bridge 589,22.1586272806451,92.0682063096774,211.0,B
N1,1001178,link,link 14678,282.994,282.994,11.539999999999964,
N1,1001179,bridge,bridge 590,22.0695600813559,92.1042754237288,30.3,B
N1,1001180,link,link 14679,294.534,294.534,10.323000000000036,
N1,1001181,bridge,bridge 591,21.9870408741379,92.0839943655172,22.0,B
N1,1001182,link,link 14680,304.857,304.857,0.6699999999999591,
N1,1001183,bridge,bridge 592,21.9819040437735,92.080773326415,22.4,B
N1,1001184,link,link 14681,305.527,305.527,4.444000000000017,
N1,1001185,bridge,bridge 593,21.9520795406909,92.0678138084453,22.3,B
N1,1001186,link,link 14682,309.971,309.971,19.52800000000002,
N1,1001187,bridge,bridge 594,21.7841953311111,92.0792425355555,14.2,B
N1,1001188,link,link 14683,329.499,329.499,5.692999999999984,
N1,1001189,bridge,bridge 595,21.7401466184971,92.0826243745664,9.3,B
N1,1001190,link,link 14684,335.192,335.192,13.899999999999977,
N1,1001191,bridge,bridge 596,21.6225351880109,92.0737034768392,1.45,B
N1,1001192,link,link 14685,349.092,349.092,0.66700000000003,
N1,1001193,bridge,bridge 597,21.618376660401,92.0691713375939,45.3,B
N1,1001194,link,link 14686,349.759,349.759,18.94399999999996,
N1,1001195,bridge,bridge 598,21.4655415307901,92.1026566882833,14.0,B
N1,1001196,link,link 14687,368.703,368.703,3.1450000000000387,
N1,1001197,bridge,bridge 599,21.4418389714285,92.1007083571428,58.6,B
N1,1001198,link,link 14688,371.848,371.848,11.25,
N1,1001199,bridge,bridge 600,21.4170232427616,92.0347260730512,7.2,B
N1,1001200,link,link 14689,383.098,383.098,1.259999999999991,
N1,1001201,bridge,bridge 601,21.4110029325153,92.0443379558282,8.3,B
N1,1001202,link,link 14690,384.358,384.358,0.4300000000000068,
N1,1001203,bridge,bridge 602,21.4102488567901,92.0480366814814,2.2,B
N1,1001204,link,link 14691,384.788,384.788,3.944999999999993,
N1,1001205,bridge,bridge 603,21.3874538459459,92.0697162891891,2.7,B
N1,1001206,link,link 14692,388.733,388.733,0.367999999999995,
N1,1001207,bridge,bridge 604,21.3844064618421,92.0705223447368,2.8,B
N1,1001208,link,link 14693,389.101,389.101,0.15699999999998226,
N1,1001209,bridge,bridge 605,21.3831050828947,92.0708809157894,1.8,B
N1,1001210,link,link 14694,389.258,389.258,0.42600000000004457,
N1,1001211,bridge,bridge 606,21.3796187798882,92.0706130385474,1.5,B
N1,1001212,link,link 14695,389.684,389.684,1.9799999999999613,
N1,1001213,bridge,bridge 607,21.367599241791,92.0804686731343,1.3,B
N1,1001214,link,link 14696,391.664,391.664,0.42900000000003047,
N1,1001215,bridge,bridge 608,21.3641002252199,92.0813316052785,1.3,B
N1,1001216,link,link 14697,392.093,392.093,0.32900000000000773,
N1,1001217,bridge,bridge 609,21.3613004264018,92.0805440936915,1.6,B
N1,1001218,link,link 14698,392.422,392.422,2.905999999999949,
N1,1001219,bridge,bridge 610,21.3365566114155,92.0789637010654,2.3,B
N1,1001220,link,link 14699,395.328,395.328,2.350999999999999,
N1,1001221,bridge,bridge 611,21.3205831278931,92.0894967632047,1.3,B
N1,1001222,link,link 14700,397.679,397.679,1.7730000000000246,
N1,1001223,bridge,bridge 612,21.308226843421,92.0972648315789,2.4,B
N1,1001224,link,link 14701,399.452,399.452,2.437999999999988,
N1,1001225,bridge,bridge 613,21.28755005,92.1000623912863,11.0,B
N1,1001226,link,link 14702,401.89,401.89,6.345000000000027,
N1,1001227,bridge,bridge 614,21.2457262593333,92.1373042073333,20.7,B
N1,1001228,link,link 14703,408.235,408.235,4.6959999999999695,
N1,1001229,bridge,bridge 615,21.2215199757575,92.1617032590909,2.2,B
N1,1001230,link,link 14704,412.931,412.931,4.035000000000025,
N1,1001231,bridge,bridge 616,21.1907730988505,92.1680703199233,9.4,B
N1,1001232,link,link 14705,416.966,416.966,2.069999999999993,
N1,1001233,bridge,bridge 617,21.177417156701,92.1570372113402,3.1,B
N1,1001234,link,link 14706,419.036,419.036,0.8439999999999941,
N1,1001235,bridge,bridge 618,21.1703723502057,92.1547387765432,31.1,B
N1,1001236,link,link 14707,419.88,419.88,0.21300000000002228,
N1,1001237,bridge,bridge 619,21.1688213638709,92.153662396129,9.4,B
N1,1001238,link,link 14708,420.093,420.093,0.3129999999999882,
N1,1001239,bridge,bridge 620,21.1666653482213,92.1523376486166,9.3,B
N1,1001240,link,link 14709,420.406,420.406,3.0360000000000014,
N1,1001241,bridge,bridge 621,21.1425462548387,92.159429216129,3.3,B
N1,1001242,link,link 14710,423.442,423.442,1.8249999999999886,
N1,1001243,bridge,bridge 622,21.1366125359375,92.1745027796875,15.2,B
N1,1001244,link,link 14711,425.267,425.267,1.288000000000011,
N1,1001245,bridge,bridge 623,21.1318968873563,92.1846917362069,4.7,B
N1,1001246,link,link 14712,426.555,426.555,0.36000000000001364,
N1,1001247,bridge,bridge 624,21.1297680981982,92.1870470012012,7.9,B
N1,1001248,link,link 14713,426.915,426.915,0.3159999999999741,
N1,1001249,bridge,bridge 625,21.1278570099099,92.1891953267267,1.2,B
N1,1001250,link,link 14714,427.231,427.231,0.8640000000000327,
N1,1001251,bridge,bridge 626,21.1215698917647,92.1935169658823,72.6,B
N1,1001252,link,link 14715,428.095,428.095,0.98599999999999,
N1,1001253,bridge,bridge 627,21.1145580496021,92.1980208315649,12.8,B
N1,1001254,link,link 14716,429.081,429.081,4.09699999999998,
N1,1001255,bridge,bridge 628,21.0844125039525,92.2159198454545,14.0,B
N1,1001256,link,link 14717,433.178,433.178,1.8349999999999795,
N1,1001257,bridge,bridge 629,21.071231875641,92.2242923685897,5.8,B
N1,1001258,link,link 14718,435.013,435.013,1.375,
N1,1001259,bridge,bridge 630,21.0598736617647,92.2263822093137,30.9,B
N1,1001260,link,link 14719,436.388,436.388,0.40100000000001046,
N1,1001261,bridge,bridge 631,21.0562943527173,92.2266452831521,9.4,B
N1,1001262,link,link 14720,436.789,436.789,0.2740000000000009,
N1,1001263,bridge,bridge 632,21.0542867597222,92.2274586981481,11.8,B
N1,1001264,link,link 14721,437.063,437.063,2.965000000000032,
N1,1001265,bridge,bridge 633,21.0340308457564,92.2407063719557,32.1,B
N1,1001266,link,link 14722,440.028,440.028,2.995999999999981,
N1,1001267,bridge,bridge 634,21.0097686468354,92.2495377240506,45.6,B
N1,1001268,link,link 14723,443.024,443.024,0.5400000000000205,
N1,1001269,bridge,bridge 635,21.0058252962264,92.252279838915,2.8,B
N1,1001270,link,link 14724,443.564,443.564,3.836999999999989,
N1,1001271,bridge,bridge 636,20.9732781770034,92.2493761152148,30.4,B
N1,1001272,link,link 14725,447.401,447.401,0.6529999999999632,
N1,1001273,bridge,bridge 637,20.967853415126,92.2489720949579,8.8,B
N1,1001274,link,link 14726,448.054,448.054,0.0,
N1,1001275,bridge,bridge 638,20.967853415126,92.2489720949579,8.8,B
N1,1001276,link,link 14727,448.054,448.054,1.0470000000000255,
N1,1001277,bridge,bridge 639,20.9599449953642,92.2537187390728,41.75,B
N1,1001278,link,link 14728,449.101,449.101,2.8829999999999814,
N1,1001279,bridge,bridge 640,20.93730526,92.26237497,51.0,B
N1,1001280,link,link 14729,451.984,451.984,0.0,
N1,1001281,bridge,bridge 641,20.93730526,92.26237497,49.6,B
N1,1001282,link,link 14730,451.984,451.984,0.5769999999999982,
N1,1001283,bridge,bridge 642,20.9324260319587,92.2636134,13.5,B
N1,1001284,link,link 14731,452.561,452.561,0.06300000000004502,
N1,1001285,bridge,bridge 643,20.9318757724226,92.263712625,13.5,B
N1,1001286,link,link 14732,452.624,452.624,1.325999999999965,
N1,1001287,bridge,bridge 644,20.9209276456603,92.2674528079245,37.6,B
N1,1001288,link,link 14733,453.95,453.95,0.7230000000000132,
N1,1001289,bridge,bridge 645,20.9153707224137,92.2707239706896,1.2,B
N1,1001290,link,link 14734,454.673,454.673,0.38900000000001,
N1,1001291,bridge,bridge 646,20.9126751559322,92.2727211220339,34.3,B
N1,1001292,link,link 14735,455.062,455.062,1.2969999999999686,
N1,1001293,bridge,bridge 647,20.9032027737864,92.2790446582524,6.1,B
N1,1001294,link,link 14736,456.359,456.359,0.18999999999999773,
N1,1001295,bridge,bridge 648,20.9018849327974,92.2798735897106,23.0,B
N1,1001296,link,link 14737,456.549,456.549,0.8160000000000309,
N1,1001297,bridge,bridge 649,20.8970988542857,92.2850607666666,15.1,B
N1,1001298,link,link 14738,457.365,457.365,0.8480000000000132,
N1,1001299,bridge,bridge 650,20.892271114035,92.2909840333333,9.0,B
N1,1001300,link,link 14739,458.213,458.213,0.5859999999999559,
N1,1001301,bridge,bridge 651,20.8901584525606,92.2957180800539,37.3,B
N1,1001302,link,link 15617,458.799,458.799,-236.11199999999997,
N1,1001303,bridge,bridge 652,22.4460793332411,91.7353674287057,26.3,C
N1,1001304,link,link 15618,222.687,222.687,19.32899999999998,
N1,1001305,bridge,bridge 653,22.3599057425992,91.8522694918171,4.65,C
N1,1001306,link,link 15619,242.016,242.016,2.350999999999999,
N1,1001307,bridge,bridge 654,22.3395393508599,91.8533871579852,39.67,C
N1,1001308,link,link 15620,244.367,244.367,0.4890000000000043,
N1,1001309,bridge,bridge 655,22.3357673216494,91.8538536927835,40.38,C
N1,1001310,link,link 15621,244.856,244.856,0.11899999999999977,
N1,1001311,bridge,bridge 656,22.3349153368556,91.8533979043814,49.31,C
N1,1001312,link,link 15622,244.975,244.975,1.045000000000016,
N1,1001313,bridge,bridge 657,22.3266451369152,91.852759390139,914.0,C
N1,1001314,link,link 15623,246.02,246.02,1.6169999999999902,
N1,1001315,bridge,bridge 658,22.3129265129032,91.856181916129,11.0,C
N1,1001316,link,link 15624,247.637,247.637,0.8619999999999948,
N1,1001317,bridge,bridge 659,22.306457756,91.860449028,15.2,C
N1,1001318,link,link 15625,248.499,248.499,3.0390000000000157,
N1,1001319,bridge,bridge 660,22.2962698699619,91.8807528022813,116.5,C
N1,1001320,link,link 15626,251.538,251.538,10.577999999999975,
N1,1001321,bridge,bridge 661,22.3006016043999,91.9658457726,50.8,C
N1,1001322,link,link 15627,262.116,262.116,3.3670000000000186,
N1,1001323,bridge,bridge 662,22.2859320161666,91.992309198,60.5,C
N1,1001324,link,link 15628,265.483,265.483,3.4710000000000036,
N1,1001325,bridge,bridge 663,22.2611613745967,92.0073035838709,14.8,C
N1,1001326,link,link 15629,268.954,268.954,0.24500000000000455,
N1,1001327,bridge,bridge 664,22.2590515857142,92.0081111238095,9.8,C
N1,1001328,link,link 15630,269.199,269.199,6.743999999999971,
N1,1001329,bridge,bridge 665,22.2071026538461,92.03633246993,50.4,C
N1,1001330,link,link 15631,275.943,275.943,7.051000000000045,
N1,1001331,bridge,bridge 666,22.1586272806451,92.0682063096774,211.3,C
N1,1001332,link,link 15632,282.994,282.994,37.51899999999995,
N1,1001333,bridge,bridge 667,21.8599725797297,92.0601907085585,56.2,C
N1,1001334,link,link 15633,320.513,320.513,4.094000000000051,
N1,1001335,bridge,bridge 668,21.8257831806122,92.0723466282313,45.0,C
N1,1001336,link,link 15634,324.607,324.607,6.651999999999987,
N1,1001337,bridge,bridge 669,21.7715943354948,92.0821099546075,300.0,C
N1,1001338,link,link 15635,331.259,331.259,4.978000000000009,
N1,1001339,bridge,bridge 670,21.7309878314917,92.0838156441988,38.4,C
N1,1001340,link,link 15636,336.237,336.237,6.532999999999959,
N1,1001341,bridge,bridge 671,21.676279289928,92.0768074748201,58.57,C
N1,1001342,link,link 15637,342.77,342.77,1.761000000000024,
N1,1001343,bridge,bridge 672,21.6600543017045,92.0751025664772,54.03,C
N1,1001344,link,link 15638,344.531,344.531,1.0609999999999786,
N1,1001345,bridge,bridge 673,21.6508560658227,92.0735619202531,61.0,C
N1,1001346,link,link 15639,345.592,345.592,0.0,
N1,1001347,bridge,bridge 674,21.6508560658227,92.0735619202531,60.03,C
N1,1001348,link,link 15640,345.592,345.592,7.569999999999993,
N1,1001349,bridge,bridge 675,21.5876028,92.0649047857142,4.5,C
N1,1001350,link,link 15641,353.162,353.162,4.867999999999995,
N1,1001351,bridge,bridge 676,21.5470666065573,92.0668953754098,44.6,C
N1,1001352,link,link 15642,358.03,358.03,22.31600000000003,
N1,1001353,bridge,bridge 677,21.4294033629834,92.0318887491712,136.3,C
N1,1001354,link,link 15643,380.346,380.346,1.63900000000001,
N1,1001355,bridge,bridge 678,21.423063061512,92.0267879589347,4.5,C
N1,1001356,link,link 15644,381.985,381.985,0.06999999999999318,
N1,1001357,bridge,bridge 679,21.4226721680412,92.0272924520618,11.3,C
N1,1001358,link,link 15645,382.055,382.055,0.5939999999999941,
N1,1001359,bridge,bridge 680,21.4194017834586,92.031682906015,2.4,C
N1,1001360,link,link 15646,382.649,382.649,0.6200000000000045,
N1,1001361,bridge,bridge 681,21.4161167631868,92.0359357093406,8.1,C
N1,1001362,link,link 15647,383.269,383.269,3.9610000000000127,
N1,1001363,bridge,bridge 682,21.4001878992395,92.0660829174905,8.0,C
N1,1001364,link,link 15648,387.23,387.23,0.16800000000000637,
N1,1001365,bridge,bridge 683,21.3987858977186,92.0665265524714,1.3,C
N1,1001366,link,link 15649,387.398,387.398,0.92999999999995,
N1,1001367,bridge,bridge 684,21.3908555107438,92.0684757008264,22.0,C
N1,1001368,link,link 15650,388.328,388.328,0.2370000000000232,
N1,1001369,bridge,bridge 685,21.3888052,92.0689623,2.7,C
N1,1001370,link,link 15651,388.565,388.565,0.3210000000000264,
N1,1001371,bridge,bridge 686,21.386218603409,92.0702884892045,2.9,C
N1,1001372,link,link 15652,388.886,388.886,0.06999999999999318,
N1,1001373,bridge,bridge 687,21.3856411333333,92.0704543196078,1.8,C
N1,1001374,link,link 15653,388.956,388.956,0.9429999999999836,
N1,1001375,bridge,bridge 688,21.3778510915584,92.0703548240259,2.2,C
N1,1001376,link,link 15654,389.899,389.899,0.45699999999999363,
N1,1001377,bridge,bridge 689,21.3750850565217,92.0730282999999,2.4,C
N1,1001378,link,link 15655,390.356,390.356,0.45800000000002683,
N1,1001379,bridge,bridge 690,21.3737957588607,92.0766236613924,1.3,C
N1,1001380,link,link 15656,390.814,390.814,0.21699999999998454,
N1,1001381,bridge,bridge 691,21.3724168458515,92.0778930973799,1.3,C
N1,1001382,link,link 15657,391.031,391.031,0.9660000000000082,
N1,1001383,bridge,bridge 692,21.3649267960264,92.0813617278145,7.1,C
N1,1001384,link,link 15658,391.997,391.997,0.7450000000000045,
N1,1001385,bridge,bridge 693,21.3587458843457,92.0793395329439,2.2,C
N1,1001386,link,link 15659,392.742,392.742,1.0219999999999914,
N1,1001387,bridge,bridge 694,21.3500251952038,92.0784342935251,21.5,C
N1,1001388,link,link 15660,393.764,393.764,0.5430000000000064,
N1,1001389,bridge,bridge 695,21.3453322117757,92.0789703396261,11.3,C
N1,1001390,link,link 15661,394.307,394.307,1.33299999999997,
N1,1001391,bridge,bridge 696,21.3338390771689,92.0790428645357,24.1,C
N1,1001392,link,link 15662,395.64,395.64,0.9560000000000173,
N1,1001393,bridge,bridge 697,21.3269177037394,92.0819708735826,45.6,C
N1,1001394,link,link 15663,396.596,396.596,0.5480000000000018,
N1,1001395,bridge,bridge 698,21.3237869258823,92.0857429782352,5.0,C
N1,1001396,link,link 15664,397.144,397.144,1.2620000000000005,
N1,1001397,bridge,bridge 699,21.3162096661991,92.0939592732117,49.3,C
N1,1001398,link,link 15665,398.406,398.406,1.620999999999981,
N1,1001399,bridge,bridge 700,21.3035165189189,92.0968487459459,2.3,C
N1,1001400,link,link 15666,400.027,400.027,4.3659999999999854,
N1,1001401,bridge,bridge 701,21.2676412724612,92.1091529913941,11.1,C
N1,1001402,link,link 15667,404.393,404.393,0.09400000000005093,
N1,1001403,bridge,bridge 702,21.2671335430292,92.1098720509466,50.6,C
N1,1001404,link,link 15668,404.487,404.487,0.2869999999999777,
N1,1001405,bridge,bridge 703,21.2655833478485,92.1120674774526,11.5,C
N1,1001406,link,link 15669,404.774,404.774,0.9540000000000077,
N1,1001407,bridge,bridge 704,21.2600473697902,92.1189860875524,6.6,C
N1,1001408,link,link 15670,405.728,405.728,1.0629999999999882,
N1,1001409,bridge,bridge 705,21.2538028,92.12659709,11.1,C
