Unique_ID,Time_In_Model,Seed
Truck58716,458,1
Truck58717,458,1
Truck58718,458,1
Truck58719,458,1
Truck58720,458,1
Truck58721,458,1
Truck58722,458,1
Truck58723,458,1
Truck58724,458,1
Truck58725,458,1
Truck58726,458,1
Truck58727,458,1
Truck58728,458,1
Truck58729,458,1
Truck58730,458,1
Truck58731,458,1
Truck58732,458,1
Truck58733,458,1
Truck58734,458,1
Truck58735,458,1
Truck58736,458,1
Truck58737,458,1
Truck58738,458,1
Truck58739,458,1
Truck58740,458,1
Truck58741,458,1
Truck58742,458,1
Truck58743,458,1
Truck58744,458,1
Truck58745,458,1
Truck58746,458,1
Truck58747,458,1
Truck58748,458,1
Truck58749,458,1
Truck58750,458,1
Truck58751,458,1
Truck58752,458,1
Truck58753,458,1
Truck58754,458,1
Truck58755,458,1
Truck58756,458,1
Truck58757,458,1
Truck58758,458,1
Truck58759,458,1
Truck58760,458,1
Truck58761,458,1
Truck58762,458,1
Truck58763,458,1
Truck58764,458,1
Truck58765,458,1
Truck58766,458,1
Truck58767,458,1
Truck58768,458,1
Truck58769,458,1
Truck58770,458,1
Truck58771,458,1
Truck58772,458,1
Truck58773,458,1
Truck58774,458,1
Truck58775,458,1
Truck58776,458,1
Truck58777,458,1
Truck58778,458,1
Truck58779,458,1
Truck58780,458,1
Truck58781,458,1
Truck58782,458,1
Truck58783,458,1
Truck58784,458,1
Truck58785,458,1
Truck58786,458,1
Truck58787,458,1
Truck58788,458,1
Truck58789,458,1
Truck58790,458,1
Truck58791,458,1
Truck58792,458,1
Truck58793,458,1
Truck58794,458,1
Truck58795,458,1
Truck58796,458,1
Truck58797,458,1
Truck58798,458,1
Truck58799,458,1
Truck58800,458,1
Truck58801,458,1
Truck58802,458,1
Truck58803,458,1
Truck58804,458,1
Truck58805,458,1
Truck58806,458,1
Truck58807,458,1
Truck58808,458,1
Truck58809,458,1
Truck58810,458,1
Truck58811,458,1
Truck58812,458,1
Truck58813,458,1
Truck58814,458,1
Truck58815,458,1
Truck58816,458,1
Truck58817,458,1
Truck58818,458,1
Truck58819,458,1
Truck58820,458,1
Truck58821,458,1
Truck58822,458,1
Truck58823,458,1
Truck58824,458,1
Truck58825,458,1
Truck58826,458,1
Truck58827,458,1
Truck58828,458,1
Truck58829,458,1
Truck58830,458,1
Truck58831,458,1
Truck58832,458,1
Truck58833,458,1
Truck58834,458,1
Truck58835,458,1
Truck58836,458,1
Truck58837,458,1
Truck58838,458,1
Truck58839,458,1
Truck58840,458,1
Truck58841,458,1
Truck58842,458,1
Truck58843,458,1
Truck58844,458,1
Truck58845,458,1
Truck58846,458,1
Truck58847,458,1
Truck58848,458,1
Truck58849,458,1
Truck58850,458,1
Truck58851,458,1
Truck58852,458,1
Truck58853,458,1
Truck58854,458,1
Truck58855,458,1
Truck58856,458,1
Truck58857,458,1
Truck58858,458,1
Truck58859,458,1
Truck58860,458,1
Truck58861,458,1
Truck58862,458,1
Truck58863,458,1
Truck58864,458,1
Truck58865,458,1
Truck58866,458,1
Truck58867,458,1
Truck58868,458,1
Truck58869,458,1
Truck58870,458,1
Truck58871,458,1
Truck58872,458,1
Truck58873,458,1
Truck58874,458,1
Truck58875,458,1
Truck58876,458,1
Truck58877,458,1
Truck58878,458,1
Truck58879,458,1
Truck58880,458,1
Truck58881,458,1
Truck58882,458,1
Truck58883,458,1
Truck58884,458,1
Truck58885,458,1
Truck58886,458,1
Truck58887,458,1
Truck58888,458,1
Truck58889,458,1
Truck58890,458,1
Truck58891,458,1
Truck58892,458,1
Truck58893,458,1
Truck58894,458,1
Truck58895,458,1
Truck58896,458,1
Truck58897,458,1
Truck58898,458,1
Truck58899,458,1
Truck58900,458,1
Truck58901,458,1
Truck58902,458,1
Truck58903,458,1
Truck58904,458,1
Truck58905,458,1
Truck58906,458,1
Truck58907,458,1
Truck58908,458,1
Truck58909,458,1
Truck58910,458,1
Truck58911,458,1
Truck58912,458,1
Truck58913,458,1
Truck58914,458,1
Truck58915,458,1
Truck58916,458,1
Truck58917,458,1
Truck58918,458,1
Truck58919,458,1
Truck58920,458,1
Truck58921,458,1
Truck58922,458,1
Truck58923,458,1
Truck58924,458,1
Truck58925,458,1
Truck58926,458,1
Truck58927,458,1
Truck58928,458,1
Truck58929,458,1
Truck58930,458,1
Truck58931,458,1
Truck58932,458,1
Truck58933,458,1
Truck58934,458,1
Truck58935,458,1
Truck58936,458,1
Truck58937,458,1
Truck58938,458,1
Truck58939,458,1
Truck58940,458,1
Truck58941,458,1
Truck58942,458,1
Truck58943,458,1
Truck58944,458,1
Truck58945,458,1
Truck58946,458,1
Truck58947,458,1
Truck58948,458,1
Truck59040,619,2
Truck59041,619,2
Truck59042,619,2
Truck59043,619,2
Truck59044,619,2
Truck59045,619,2
Truck59046,619,2
Truck59047,619,2
Truck59048,619,2
Truck59049,619,2
Truck59050,619,2
Truck59051,619,2
Truck59052,619,2
Truck59053,619,2
Truck59054,619,2
Truck59055,619,2
Truck59056,619,2
Truck59057,619,2
Truck59058,619,2
Truck59059,619,2
Truck59060,619,2
Truck59061,619,2
Truck59062,619,2
Truck59063,619,2
Truck59064,619,2
Truck59065,619,2
Truck59066,619,2
Truck59067,619,2
Truck59068,619,2
Truck59069,619,2
Truck59070,619,2
Truck59071,619,2
Truck59072,619,2
Truck59073,619,2
Truck59074,619,2
Truck59075,619,2
Truck59076,619,2
Truck59077,619,2
Truck59078,619,2
Truck59079,619,2
Truck59080,619,2
